Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Status
S04 | Conquest | Analytics & Research,Helium 10 | Switch,[similar to helium10],Exact,4.00,https://www.apexapplications.io/compare/helium10,Paused
S04 | Conquest | Analytics & Research,Helium 10 | Switch,[apex vs helium10],Exact,4.00,https://www.apexapplications.io/compare/helium10,Paused
S04 | Conquest | Analytics & Research,Helium 10 | Switch,[helium10 vs apex],Exact,4.00,https://www.apexapplications.io/compare/helium10,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Brand,[jungle scout],Exact,2.50,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Brand,"""jungle scout""",Phrase,2.50,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Brand,[junglescout],Exact,2.50,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Brand,"""junglescout""",Phrase,2.50,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout alternative],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""jungle scout alternative""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout alternatives],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""jungle scout alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[alternative to jungle scout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""alternative to jungle scout""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout competitors],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""jungle scout competitors""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout vs],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""jungle scout vs""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout review],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout pricing],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout reviews],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout cost],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout price],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout comparison],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout compared to],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[is jungle scout worth it],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout free trial],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[better than jungle scout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout competitor],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[similar to jungle scout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[apex vs jungle scout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[jungle scout vs apex],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout alternative],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""junglescout alternative""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout alternatives],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""junglescout alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[alternative to junglescout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""alternative to junglescout""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout competitors],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""junglescout competitors""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout vs],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,"""junglescout vs""",Phrase,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout review],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout pricing],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout reviews],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout cost],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout price],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout comparison],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout compared to],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[is junglescout worth it],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout free trial],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[better than junglescout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout competitor],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[similar to junglescout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[apex vs junglescout],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,Jungle Scout | Switch,[junglescout vs apex],Exact,4.00,https://www.apexapplications.io/compare/junglescout,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab],Exact,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventorylab""",Phrase,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab],Exact,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventory lab""",Phrase,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365],Exact,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller 365""",Phrase,2.50,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab alternative],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventorylab alternative""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab alternatives],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventorylab alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[alternative to inventorylab],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""alternative to inventorylab""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab competitors],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventorylab competitors""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab vs],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventorylab vs""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab review],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventorylab pricing],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab alternative],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventory lab alternative""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab alternatives],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventory lab alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[alternative to inventory lab],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""alternative to inventory lab""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab competitors],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventory lab competitors""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab vs],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""inventory lab vs""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab review],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[inventory lab pricing],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 alternative],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller 365 alternative""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 alternatives],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller 365 alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[alternative to seller 365],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""alternative to seller 365""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 competitors],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller 365 competitors""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 vs],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller 365 vs""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 review],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller 365 pricing],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 alternative],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller365 alternative""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 alternatives],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller365 alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[alternative to seller365],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""alternative to seller365""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 competitors],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller365 competitors""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 vs],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,"""seller365 vs""",Phrase,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 review],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S04 | Conquest | Analytics & Research,InventoryLab,[seller365 pricing],Exact,4.00,https://www.apexapplications.io/compare/inventorylab,Paused
S05 | Category | Repricing,Repricer | Core,[amazon repricer],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon repricer""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[amazon repricing software],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon repricing software""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[amazon repricing tool],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon repricing tool""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[best amazon repricer],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""best amazon repricer""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[automatic repricer amazon],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""automatic repricer amazon""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[fba repricer],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""fba repricer""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[amazon seller repricer],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon seller repricer""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[repricing software for amazon sellers],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""repricing software for amazon sellers""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[amazon price automation software],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon price automation software""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[amazon repricer software],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""amazon repricer software""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[repricer for amazon fba],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""repricer for amazon fba""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,[automated repricing amazon],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Core,"""automated repricing amazon""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[amazon buy box software],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""amazon buy box software""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[win the buy box amazon],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""win the buy box amazon""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[buy box automation amazon],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""buy box automation amazon""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[how to win the buy box],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""how to win the buy box""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[amazon buy box tool],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""amazon buy box tool""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[buy box win rate software],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""buy box win rate software""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,[amazon buy box repricer],Exact,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Buy Box,"""amazon buy box repricer""",Phrase,9.00,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[repricer with profit floor],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""repricer with profit floor""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[repricer minimum price calculator],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""repricer minimum price calculator""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[amazon repricer roi floor],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""amazon repricer roi floor""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[repricer landed cost],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""repricer landed cost""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[break even repricer amazon],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""break even repricer amazon""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[repricer that uses cost of goods],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""repricer that uses cost of goods""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,[amazon repricer margin rules],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Profit Floors,"""amazon repricer margin rules""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,[wholesale repricer amazon],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,"""wholesale repricer amazon""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,[repricer for wholesale sellers],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,"""repricer for wholesale sellers""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,[amazon wholesale repricing],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,"""amazon wholesale repricing""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,[repricer for resellers amazon],Exact,7.50,https://www.apexapplications.io/features/gold,Paused
S05 | Category | Repricing,Repricer | Wholesale,"""repricer for resellers amazon""",Phrase,7.50,https://www.apexapplications.io/features/gold,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[supplier price list scanner],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""supplier price list scanner""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[wholesale price list analysis amazon],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""wholesale price list analysis amazon""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[scan supplier catalog amazon],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""scan supplier catalog amazon""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[amazon wholesale scanner],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""amazon wholesale scanner""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[bulk price list scanner amazon],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""bulk price list scanner amazon""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[supplier list scanning tool],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""supplier list scanning tool""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[amazon wholesale list analysis],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""amazon wholesale list analysis""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,[price list to amazon asin],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Price Lists,"""price list to amazon asin""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[bulk asin scanner],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""bulk asin scanner""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[bulk upc lookup amazon],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""bulk upc lookup amazon""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[upc to asin bulk],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""upc to asin bulk""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[amazon bulk product scanner],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""amazon bulk product scanner""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[bulk asin lookup tool],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""bulk asin lookup tool""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[upc scanner for amazon sellers],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""upc scanner for amazon sellers""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,[bulk product matching amazon],Exact,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Bulk Lookup,"""bulk product matching amazon""",Phrase,6.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,[amazon wholesale software],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,"""amazon wholesale software""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,[wholesale fba software],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,"""wholesale fba software""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,[amazon wholesale sourcing software],Exact,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,"""amazon wholesale sourcing software""",Phrase,7.00,https://www.apexapplications.io/features/green,Paused
S06 | Category | Wholesale Scanning,Scanner | Wholesale Software,[software for amazon wholesale sellers],Exact,7.00,https://www.apexapplications.io/features/green,Paused
